"global_step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2335472040__1719299072 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2335472040__1719299072 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2335472040__1719299072 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2335472040__1719299072 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2335472040__1719299072 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2335472040__1719299072 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2706402495__1719297796 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2706402495__1719297796 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2706402495__1719297796 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2706402495__1719297796 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2706402495__1719297796 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2706402495__1719297796 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_3077381737__1719296526 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_3077381737__1719296526 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_3077381737__1719296526 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_3077381737__1719296526 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_3077381737__1719296526 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_3077381737__1719296526 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_414640314__1719295259 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_414640314__1719295259 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_414640314__1719295259 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_414640314__1719295259 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_414640314__1719295259 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_414640314__1719295259 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003459342__1719293997 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003459342__1719293997 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003459342__1719293997 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003459342__1719293997 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003459342__1719293997 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003459342__1719293997 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1857831355__1719292752 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1857831355__1719292752 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1857831355__1719292752 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1857831355__1719292752 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1857831355__1719292752 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1857831355__1719292752 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1818324788__1719291767 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1818324788__1719291767 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1818324788__1719291767 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1818324788__1719291767 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1818324788__1719291767 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1818324788__1719291767 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2668704476__1719290612 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2668704476__1719290612 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2668704476__1719290612 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2668704476__1719290612 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2668704476__1719290612 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2668704476__1719290612 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2452849563__1719289603 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2452849563__1719289603 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2452849563__1719289603 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2452849563__1719289603 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2452849563__1719289603 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2452849563__1719289603 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_181422146__1719288544 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_181422146__1719288544 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_181422146__1719288544 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_181422146__1719288544 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_181422146__1719288544 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_181422146__1719288544 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1435621577__1719287552 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1435621577__1719287552 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1435621577__1719287552 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1435621577__1719287552 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1435621577__1719287552 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_1435621577__1719287552 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_214658641__1719286431 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_214658641__1719286431 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_214658641__1719286431 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_214658641__1719286431 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_214658641__1719286431 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_214658641__1719286431 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2677443961__1719285416 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2677443961__1719285416 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2677443961__1719285416 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2677443961__1719285416 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2677443961__1719285416 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2677443961__1719285416 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_173577098__1719284337 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_173577098__1719284337 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_173577098__1719284337 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_173577098__1719284337 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_173577098__1719284337 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_173577098__1719284337 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003037002__1719283322 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003037002__1719283322 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003037002__1719283322 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003037002__1719283322 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003037002__1719283322 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4003037002__1719283322 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4085810039__1719282244 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4085810039__1719282244 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4085810039__1719282244 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4085810039__1719282244 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4085810039__1719282244 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4085810039__1719282244 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_127706259__1719281278 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_127706259__1719281278 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_127706259__1719281278 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_127706259__1719281278 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_127706259__1719281278 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_127706259__1719281278 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2321659568__1719280293 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2321659568__1719280293 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2321659568__1719280293 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2321659568__1719280293 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2321659568__1719280293 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2321659568__1719280293 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2251646488__1719279249 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2251646488__1719279249 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2251646488__1719279249 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2251646488__1719279249 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2251646488__1719279249 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_2251646488__1719279249 - test/episodic_length__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4036830179__1719278114 - _step","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4036830179__1719278114 - _step__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4036830179__1719278114 - _step__MAX","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4036830179__1719278114 - test/episodic_length","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4036830179__1719278114 - test/episodic_length__MIN","tiny_empathy/GridRooms-v0__train_grid_rooms_emp_reward_4036830179__1719278114 - test/episodic_length__MAX"
"713600","446","446","446","3000","3000","3000","446","446","446","416","416","416","446","446","446","3000","3000","3000","446","446","446","3000","3000","3000","446","446","446","3000","3000","3000","446","446","446","3000","3000","3000","446","446","446","2884","2884","2884","446","446","446","3000","3000","3000","446","446","446","2552","2552","2552","446","446","446","1224","1224","1224","446","446","446","1763","1763","1763","446","446","446","2026","2026","2026","446","446","446","585","585","585","446","446","446","3000","3000","3000","446","446","446","3000","3000","3000","446","446","446","1499","1499","1499","446","446","446","3000","3000","3000","446","446","446","2278","2278","2278","446","446","446","655","655","655","446","446","446","3000","3000","3000"
"715200","447","447","447","2583","2583","2583","447","447","447","637","637","637","447","447","447","3000","3000","3000","447","447","447","3000","3000","3000","447","447","447","3000","3000","3000","447","447","447","3000","3000","3000","447","447","447","2926","2926","2926","447","447","447","3000","3000","3000","447","447","447","3000","3000","3000","447","447","447","1042","1042","1042","447","447","447","1294","1294","1294","447","447","447","2909","2909","2909","447","447","447","405","405","405","447","447","447","3000","3000","3000","447","447","447","3000","3000","3000","447","447","447","3000","3000","3000","447","447","447","3000","3000","3000","447","447","447","3000","3000","3000","447","447","447","780","780","780","447","447","447","3000","3000","3000"
"716800","448","448","448","1356","1356","1356","448","448","448","701","701","701","448","448","448","1718","1718","1718","448","448","448","3000","3000","3000","448","448","448","3000","3000","3000","448","448","448","3000","3000","3000","448","448","448","1900","1900","1900","448","448","448","3000","3000","3000","448","448","448","3000","3000","3000","448","448","448","1475","1475","1475","448","448","448","1321","1321","1321","448","448","448","3000","3000","3000","448","448","448","656","656","656","448","448","448","1535","1535","1535","448","448","448","3000","3000","3000","448","448","448","3000","3000","3000","448","448","448","3000","3000","3000","448","448","448","3000","3000","3000","448","448","448","732","732","732","448","448","448","3000","3000","3000"
"718400","449","449","449","777","777","777","449","449","449","866","866","866","449","449","449","1657","1657","1657","449","449","449","3000","3000","3000","449","449","449","3000","3000","3000","449","449","449","3000","3000","3000","449","449","449","1989","1989","1989","449","449","449","1222","1222","1222","449","449","449","3000","3000","3000","449","449","449","2453","2453","2453","449","449","449","2249","2249","2249","449","449","449","3000","3000","3000","449","449","449","570","570","570","449","449","449","3000","3000","3000","449","449","449","3000","3000","3000","449","449","449","3000","3000","3000","449","449","449","3000","3000","3000","449","449","449","3000","3000","3000","449","449","449","1806","1806","1806","449","449","449","3000","3000","3000"
"720000","450","450","450","680","680","680","450","450","450","2259","2259","2259","450","450","450","1271","1271","1271","450","450","450","3000","3000","3000","450","450","450","3000","3000","3000","450","450","450","3000","3000","3000","450","450","450","3000","3000","3000","450","450","450","1195","1195","1195","450","450","450","3000","3000","3000","450","450","450","3000","3000","3000","450","450","450","3000","3000","3000","450","450","450","3000","3000","3000","450","450","450","792","792","792","450","450","450","1678","1678","1678","450","450","450","3000","3000","3000","450","450","450","3000","3000","3000","450","450","450","3000","3000","3000","450","450","450","3000","3000","3000","450","450","450","3000","3000","3000","450","450","450","3000","3000","3000"
"721600","451","451","451","756","756","756","451","451","451","3000","3000","3000","451","451","451","889","889","889","451","451","451","3000","3000","3000","451","451","451","3000","3000","3000","451","451","451","3000","3000","3000","451","451","451","3000","3000","3000","451","451","451","813","813","813","451","451","451","3000","3000","3000","451","451","451","3000","3000","3000","451","451","451","3000","3000","3000","451","451","451","3000","3000","3000","451","451","451","1107","1107","1107","451","451","451","3000","3000","3000","451","451","451","3000","3000","3000","451","451","451","3000","3000","3000","451","451","451","3000","3000","3000","451","451","451","3000","3000","3000","451","451","451","3000","3000","3000","451","451","451","1085","1085","1085"
"723200","452","452","452","958","958","958","452","452","452","3000","3000","3000","452","452","452","1664","1664","1664","452","452","452","1868","1868","1868","452","452","452","3000","3000","3000","452","452","452","3000","3000","3000","452","452","452","3000","3000","3000","452","452","452","717","717","717","452","452","452","3000","3000","3000","452","452","452","3000","3000","3000","452","452","452","3000","3000","3000","452","452","452","3000","3000","3000","452","452","452","2222","2222","2222","452","452","452","3000","3000","3000","452","452","452","3000","3000","3000","452","452","452","3000","3000","3000","452","452","452","3000","3000","3000","452","452","452","3000","3000","3000","452","452","452","3000","3000","3000","452","452","452","2666","2666","2666"
"724800","453","453","453","2045","2045","2045","453","453","453","3000","3000","3000","453","453","453","927","927","927","453","453","453","1257","1257","1257","453","453","453","3000","3000","3000","453","453","453","3000","3000","3000","453","453","453","3000","3000","3000","453","453","453","385","385","385","453","453","453","3000","3000","3000","453","453","453","3000","3000","3000","453","453","453","3000","3000","3000","453","453","453","3000","3000","3000","453","453","453","1057","1057","1057","453","453","453","3000","3000","3000","453","453","453","3000","3000","3000","453","453","453","3000","3000","3000","453","453","453","3000","3000","3000","453","453","453","3000","3000","3000","453","453","453","3000","3000","3000","453","453","453","1359","1359","1359"
"726400","454","454","454","3000","3000","3000","454","454","454","3000","3000","3000","454","454","454","3000","3000","3000","454","454","454","1123","1123","1123","454","454","454","3000","3000","3000","454","454","454","1204","1204","1204","454","454","454","3000","3000","3000","454","454","454","688","688","688","454","454","454","3000","3000","3000","454","454","454","3000","3000","3000","454","454","454","3000","3000","3000","454","454","454","3000","3000","3000","454","454","454","3000","3000","3000","454","454","454","3000","3000","3000","454","454","454","3000","3000","3000","454","454","454","3000","3000","3000","454","454","454","3000","3000","3000","454","454","454","3000","3000","3000","454","454","454","3000","3000","3000","454","454","454","1491","1491","1491"
"728000","455","455","455","3000","3000","3000","455","455","455","3000","3000","3000","455","455","455","3000","3000","3000","455","455","455","1351","1351","1351","455","455","455","3000","3000","3000","455","455","455","1371","1371","1371","455","455","455","3000","3000","3000","455","455","455","408","408","408","455","455","455","3000","3000","3000","455","455","455","3000","3000","3000","455","455","455","3000","3000","3000","455","455","455","3000","3000","3000","455","455","455","3000","3000","3000","455","455","455","3000","3000","3000","455","455","455","3000","3000","3000","455","455","455","3000","3000","3000","455","455","455","3000","3000","3000","455","455","455","3000","3000","3000","455","455","455","3000","3000","3000","455","455","455","987","987","987"
"729600","456","456","456","3000","3000","3000","456","456","456","3000","3000","3000","456","456","456","3000","3000","3000","456","456","456","1836","1836","1836","456","456","456","3000","3000","3000","456","456","456","1623","1623","1623","456","456","456","3000","3000","3000","456","456","456","440","440","440","456","456","456","1258","1258","1258","456","456","456","3000","3000","3000","456","456","456","2592","2592","2592","456","456","456","3000","3000","3000","456","456","456","3000","3000","3000","456","456","456","3000","3000","3000","456","456","456","3000","3000","3000","456","456","456","3000","3000","3000","456","456","456","3000","3000","3000","456","456","456","3000","3000","3000","456","456","456","3000","3000","3000","456","456","456","1282","1282","1282"
"731200","457","457","457","3000","3000","3000","457","457","457","3000","3000","3000","457","457","457","3000","3000","3000","457","457","457","1079","1079","1079","457","457","457","3000","3000","3000","457","457","457","3000","3000","3000","457","457","457","3000","3000","3000","457","457","457","578","578","578","457","457","457","3000","3000","3000","457","457","457","3000","3000","3000","457","457","457","3000","3000","3000","457","457","457","3000","3000","3000","457","457","457","3000","3000","3000","457","457","457","3000","3000","3000","457","457","457","3000","3000","3000","457","457","457","2425","2425","2425","457","457","457","3000","3000","3000","457","457","457","3000","3000","3000","457","457","457","3000","3000","3000","457","457","457","940","940","940"
"732800","458","458","458","3000","3000","3000","458","458","458","3000","3000","3000","458","458","458","3000","3000","3000","458","458","458","973","973","973","458","458","458","3000","3000","3000","458","458","458","3000","3000","3000","458","458","458","3000","3000","3000","458","458","458","730","730","730","458","458","458","891","891","891","458","458","458","3000","3000","3000","458","458","458","1292","1292","1292","458","458","458","2440","2440","2440","458","458","458","3000","3000","3000","458","458","458","3000","3000","3000","458","458","458","3000","3000","3000","458","458","458","2683","2683","2683","458","458","458","3000","3000","3000","458","458","458","3000","3000","3000","458","458","458","3000","3000","3000","458","458","458","1074","1074","1074"
"734400","459","459","459","3000","3000","3000","459","459","459","3000","3000","3000","459","459","459","3000","3000","3000","459","459","459","3000","3000","3000","459","459","459","3000","3000","3000","459","459","459","3000","3000","3000","459","459","459","1289","1289","1289","459","459","459","1439","1439","1439","459","459","459","1089","1089","1089","459","459","459","3000","3000","3000","459","459","459","3000","3000","3000","459","459","459","719","719","719","459","459","459","3000","3000","3000","459","459","459","3000","3000","3000","459","459","459","3000","3000","3000","459","459","459","1592","1592","1592","459","459","459","3000","3000","3000","459","459","459","3000","3000","3000","459","459","459","3000","3000","3000","459","459","459","2389","2389","2389"
"736000","460","460","460","3000","3000","3000","460","460","460","3000","3000","3000","460","460","460","3000","3000","3000","460","460","460","3000","3000","3000","460","460","460","3000","3000","3000","460","460","460","3000","3000","3000","460","460","460","1813","1813","1813","460","460","460","3000","3000","3000","460","460","460","449","449","449","460","460","460","3000","3000","3000","460","460","460","3000","3000","3000","460","460","460","841","841","841","460","460","460","3000","3000","3000","460","460","460","3000","3000","3000","460","460","460","3000","3000","3000","460","460","460","1341","1341","1341","460","460","460","3000","3000","3000","460","460","460","3000","3000","3000","460","460","460","3000","3000","3000","460","460","460","3000","3000","3000"
"737600","461","461","461","3000","3000","3000","461","461","461","3000","3000","3000","461","461","461","3000","3000","3000","461","461","461","3000","3000","3000","461","461","461","3000","3000","3000","461","461","461","3000","3000","3000","461","461","461","2226","2226","2226","461","461","461","3000","3000","3000","461","461","461","483","483","483","461","461","461","3000","3000","3000","461","461","461","3000","3000","3000","461","461","461","746","746","746","461","461","461","3000","3000","3000","461","461","461","3000","3000","3000","461","461","461","3000","3000","3000","461","461","461","791","791","791","461","461","461","2379","2379","2379","461","461","461","3000","3000","3000","461","461","461","1742","1742","1742","461","461","461","3000","3000","3000"
"739200","462","462","462","3000","3000","3000","462","462","462","3000","3000","3000","462","462","462","3000","3000","3000","462","462","462","3000","3000","3000","462","462","462","2234","2234","2234","462","462","462","3000","3000","3000","462","462","462","1570","1570","1570","462","462","462","3000","3000","3000","462","462","462","1285","1285","1285","462","462","462","3000","3000","3000","462","462","462","3000","3000","3000","462","462","462","804","804","804","462","462","462","3000","3000","3000","462","462","462","3000","3000","3000","462","462","462","2748","2748","2748","462","462","462","741","741","741","462","462","462","2792","2792","2792","462","462","462","3000","3000","3000","462","462","462","1292","1292","1292","462","462","462","3000","3000","3000"
"740800","463","463","463","3000","3000","3000","463","463","463","3000","3000","3000","463","463","463","3000","3000","3000","463","463","463","3000","3000","3000","463","463","463","2243","2243","2243","463","463","463","3000","3000","3000","463","463","463","3000","3000","3000","463","463","463","3000","3000","3000","463","463","463","1692","1692","1692","463","463","463","3000","3000","3000","463","463","463","3000","3000","3000","463","463","463","756","756","756","463","463","463","3000","3000","3000","463","463","463","3000","3000","3000","463","463","463","1758","1758","1758","463","463","463","913","913","913","463","463","463","1921","1921","1921","463","463","463","2951","2951","2951","463","463","463","898","898","898","463","463","463","3000","3000","3000"
"742400","464","464","464","2813","2813","2813","464","464","464","3000","3000","3000","464","464","464","3000","3000","3000","464","464","464","3000","3000","3000","464","464","464","2155","2155","2155","464","464","464","3000","3000","3000","464","464","464","3000","3000","3000","464","464","464","3000","3000","3000","464","464","464","3000","3000","3000","464","464","464","3000","3000","3000","464","464","464","3000","3000","3000","464","464","464","841","841","841","464","464","464","3000","3000","3000","464","464","464","3000","3000","3000","464","464","464","1667","1667","1667","464","464","464","2373","2373","2373","464","464","464","3000","3000","3000","464","464","464","3000","3000","3000","464","464","464","938","938","938","464","464","464","3000","3000","3000"
"744000","465","465","465","1081","1081","1081","465","465","465","3000","3000","3000","465","465","465","2105","2105","2105","465","465","465","3000","3000","3000","465","465","465","1467","1467","1467","465","465","465","3000","3000","3000","465","465","465","3000","3000","3000","465","465","465","3000","3000","3000","465","465","465","3000","3000","3000","465","465","465","1789","1789","1789","465","465","465","3000","3000","3000","465","465","465","2269","2269","2269","465","465","465","735","735","735","465","465","465","3000","3000","3000","465","465","465","3000","3000","3000","465","465","465","1862","1862","1862","465","465","465","3000","3000","3000","465","465","465","2904","2904","2904","465","465","465","1602","1602","1602","465","465","465","3000","3000","3000"
"745600","466","466","466","668","668","668","466","466","466","1331","1331","1331","466","466","466","1677","1677","1677","466","466","466","3000","3000","3000","466","466","466","1442","1442","1442","466","466","466","3000","3000","3000","466","466","466","3000","3000","3000","466","466","466","3000","3000","3000","466","466","466","3000","3000","3000","466","466","466","933","933","933","466","466","466","3000","3000","3000","466","466","466","3000","3000","3000","466","466","466","1179","1179","1179","466","466","466","3000","3000","3000","466","466","466","3000","3000","3000","466","466","466","1393","1393","1393","466","466","466","3000","3000","3000","466","466","466","3000","3000","3000","466","466","466","688","688","688","466","466","466","3000","3000","3000"
"747200","467","467","467","557","557","557","467","467","467","1172","1172","1172","467","467","467","1171","1171","1171","467","467","467","3000","3000","3000","467","467","467","1783","1783","1783","467","467","467","3000","3000","3000","467","467","467","3000","3000","3000","467","467","467","3000","3000","3000","467","467","467","3000","3000","3000","467","467","467","1377","1377","1377","467","467","467","3000","3000","3000","467","467","467","3000","3000","3000","467","467","467","670","670","670","467","467","467","3000","3000","3000","467","467","467","3000","3000","3000","467","467","467","3000","3000","3000","467","467","467","3000","3000","3000","467","467","467","3000","3000","3000","467","467","467","3000","3000","3000","467","467","467","3000","3000","3000"
"748800","468","468","468","987","987","987","468","468","468","707","707","707","468","468","468","875","875","875","468","468","468","3000","3000","3000","468","468","468","3000","3000","3000","468","468","468","3000","3000","3000","468","468","468","3000","3000","3000","468","468","468","3000","3000","3000","468","468","468","3000","3000","3000","468","468","468","545","545","545","468","468","468","3000","3000","3000","468","468","468","3000","3000","3000","468","468","468","748","748","748","468","468","468","3000","3000","3000","468","468","468","3000","3000","3000","468","468","468","3000","3000","3000","468","468","468","3000","3000","3000","468","468","468","3000","3000","3000","468","468","468","3000","3000","3000","468","468","468","3000","3000","3000"
"750400","469","469","469","997","997","997","469","469","469","633","633","633","469","469","469","1615","1615","1615","469","469","469","3000","3000","3000","469","469","469","3000","3000","3000","469","469","469","3000","3000","3000","469","469","469","3000","3000","3000","469","469","469","3000","3000","3000","469","469","469","3000","3000","3000","469","469","469","569","569","569","469","469","469","3000","3000","3000","469","469","469","3000","3000","3000","469","469","469","452","452","452","469","469","469","3000","3000","3000","469","469","469","3000","3000","3000","469","469","469","3000","3000","3000","469","469","469","3000","3000","3000","469","469","469","3000","3000","3000","469","469","469","3000","3000","3000","469","469","469","3000","3000","3000"
"752000","470","470","470","1224","1224","1224","470","470","470","670","670","670","470","470","470","924","924","924","470","470","470","3000","3000","3000","470","470","470","3000","3000","3000","470","470","470","887","887","887","470","470","470","3000","3000","3000","470","470","470","3000","3000","3000","470","470","470","3000","3000","3000","470","470","470","540","540","540","470","470","470","1766","1766","1766","470","470","470","3000","3000","3000","470","470","470","574","574","574","470","470","470","3000","3000","3000","470","470","470","3000","3000","3000","470","470","470","3000","3000","3000","470","470","470","3000","3000","3000","470","470","470","3000","3000","3000","470","470","470","3000","3000","3000","470","470","470","3000","3000","3000"
"753600","471","471","471","1742","1742","1742","471","471","471","1236","1236","1236","471","471","471","838","838","838","471","471","471","3000","3000","3000","471","471","471","3000","3000","3000","471","471","471","2521","2521","2521","471","471","471","3000","3000","3000","471","471","471","3000","3000","3000","471","471","471","3000","3000","3000","471","471","471","594","594","594","471","471","471","2314","2314","2314","471","471","471","3000","3000","3000","471","471","471","380","380","380","471","471","471","1537","1537","1537","471","471","471","3000","3000","3000","471","471","471","3000","3000","3000","471","471","471","3000","3000","3000","471","471","471","3000","3000","3000","471","471","471","3000","3000","3000","471","471","471","3000","3000","3000"
